geneko	mediaws	media	addtlCpd	growth
fig|208964.1.peg.3795	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3796	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3797	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3798	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.38	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.380	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3800	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3801	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3802	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3803	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3804	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3805	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3806	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3807	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3808	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3809	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.381	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3810	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3811	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3812	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3813	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3814	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3815	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3816	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3818	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3819	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.382	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3820	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3821	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3822	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3823	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3824	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3825	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3826	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3827	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3828	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3829	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.383	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3830	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3831	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3832	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3833	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3834	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3835	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3836	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3837	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3838	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3839	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.384	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3840	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3841	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3842	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3843	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3844	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3845	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3846	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3847	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3848	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3849	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.385	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3850	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3851	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3852	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3853	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3854	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3855	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3856	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3857	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3858	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3859	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.386	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3860	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3861	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3862	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3863	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3864	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3865	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3866	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3867	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3868	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3869	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.387	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3870	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3871	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3872	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3873	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3874	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3875	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3876	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3877	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3878	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3879	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.388	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3880	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3881	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3882	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3883	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3884	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3885	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3886	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3887	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3888	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3889	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.389	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3890	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3891	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3892	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3893	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3894	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3895	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3896	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3897	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3898	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3899	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.39	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.390	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3900	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3901	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3902	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3903	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3904	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3905	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3906	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3907	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3908	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3909	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.391	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3910	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3911	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3912	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3913	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3914	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3915	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3916	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3917	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3918	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3919	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.392	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3920	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3921	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3922	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3923	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3924	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3925	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3926	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3927	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3928	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3929	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.393	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3930	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3931	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3932	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3933	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3934	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3935	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3936	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3937	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3938	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.394	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3940	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3941	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3942	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3943	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3944	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3945	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3946	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3947	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3948	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3949	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.395	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3950	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3951	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3952	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3953	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3954	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3955	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3956	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3957	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3958	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3959	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.396	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3960	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3961	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3962	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3963	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3964	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3965	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3966	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3967	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3968	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3969	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.397	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3970	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3971	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3972	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3973	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3974	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3975	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3977	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3978	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3979	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.398	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3980	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3981	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3982	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3983	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3984	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3985	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3986	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3987	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3988	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3989	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.399	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3990	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3991	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3992	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3993	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3994	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3995	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3996	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3997	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.3998	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.3999	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.40	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.400	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4000	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4001	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4002	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4003	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4004	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4005	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4006	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4007	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4008	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4009	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.401	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4010	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4011	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4012	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4013	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4014	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4015	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4016	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4017	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4018	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4019	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.402	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4020	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4021	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4022	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4023	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4024	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4026	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4027	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4028	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4029	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.403	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4031	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4032	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4033	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4034	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4035	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4036	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4037	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4038	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4039	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.404	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4040	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4041	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4042	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4043	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4044	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4045	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4046	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4047	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4048	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4049	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.405	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4050	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4051	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4052	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4053	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4054	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4055	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4056	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4057	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4058	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4059	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.406	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4060	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4061	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4062	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4063	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4064	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4065	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4066	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4067	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4068	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4069	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.407	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4070	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4071	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4072	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4073	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4074	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4075	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4076	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4077	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4078	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4079	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.408	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4080	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4081	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4082	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4083	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4084	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4085	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4086	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4087	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4088	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4089	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.409	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4090	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4091	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4092	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4093	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4094	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4095	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4096	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4097	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4098	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4099	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.41	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.410	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4100	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4101	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4102	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4103	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4104	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4105	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4107	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4108	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4109	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.411	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4110	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4111	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4112	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4113	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4114	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4115	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4116	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4117	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4118	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4119	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.412	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4120	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4121	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4122	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4123	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4124	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4125	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4126	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4127	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4128	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4129	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.413	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4130	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4131	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4132	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4133	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4134	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4135	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4136	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4137	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4138	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4139	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.414	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4140	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4141	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4142	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4143	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4144	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4145	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.4146	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4147	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4148	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4149	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.415	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4150	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4151	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4152	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4153	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4154	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4155	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4156	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4157	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4158	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.4159	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.416	KBaseMedia	ArgonneLBMedia		1
